# lado.tsv — de que lado cada papel de parede fica POR ESCOLHA DELA.
# nome-do-arquivo<TAB>dia|noite. Quem não está aqui é separado pela luminância.
cat-landscapes-tropic_island_night.jpg	noite
meow-lofi-lofi-m31l2y.jpg	noite
meow-pixel-pixel-4gmmge.jpg	noite
meow-pixel-pixel-lm6jpq.jpg	dia
meow-pixel-pixel-lqyjzq.png	noite
meow-pixel-pixel-x6ydjo.png	dia
